recno,Seq,xpos,ypos,RAJ2000,DEJ2000,SE,isoArea,FKsap,e_FKsap,apcorr,KsR,FKsapD,e_FKsapD,apcorrD,FKsD,e_FKsD,FKsauto,R50,amaj,bmin,Rad,FKsall,e_FKsall,w_FKsall,Fu,e_Fu,w_Fu,FB,e_FB,w_FB,FV,e_FV,w_FV,FR,e_FR,w_FR,Fi,e_Fi,w_Fi,Fz,e_Fz,w_Fz,FJ1,e_FJ1,w_FJ1,FJ2,e_FJ2,w_FJ2,FJ3,e_FJ3,w_FJ3,FHs,e_FHs,w_FHs,FHl,e_FHl,w_FHl,FKs,e_FKs,w_FKs,FJ,e_FJ,w_FJ,FH,e_FH,w_FH,FK,e_FK,w_FK,FKsHI,e_FKsHI,w_FKsHI,F125W,e_F125W,w_F125W,F140W,e_F140W,w_F140W,F160W,e_F160W,w_F160W,F606W,e_F606W,w_F606W,F814W,e_F814W,w_F814W,FY,e_FY,w_FY,F3_6,e_F3_6,w_F3_6,F4_5,e_F4_5,w_F4_5,F5_8,e_F5_8,w_F5_8,F8_0,e_F8_0,w_F8_0,wminOpt,wminHST1,wminfs,wminjhk,wminHST2,wminIRAC,wminAll,Star,Nghb,Use,SNR,zspec,ra,dec
4887,4887,2494.783,1455.795,34.3248901,-5.2560287,0,308.0,10.6817,0.05346,1.060054,2.725006,10.81141,0.05406,1.771907,19.15681,0.0958,27.4587,3.637,4.325,2.833,10.501,29.10771,0.25506,1.46,1.2603838998,0.09105,1.0,1.687192416,0.01586,1.0,2.645531205,0.01945,1.0,5.68826872,0.02494,1.0,8.214745287,0.02524,1.0,10.70096,0.0701,1.0,14.21255688,0.19004,1.04,15.38162703,0.16796,1.06,17.00634,0.20197,1.04,22.0981,0.32392,1.09,25.63234,0.33336,1.06,30.4569384,0.58203,1.08,16.68186,0.19778,1.0,23.52282,0.40283,1.0,30.57466,0.24106,1.05,29.24444,0.30868,1.09,16.3956,0.12777,1.01,18.3151,0.23936,0.94,20.9747,0.13806,0.75,3.990746124,0.098,0.98,8.76988,0.10202,0.97,12.30576448,0.09226,0.96,29.941237558,0.14398,1.12,21.81209,0.17856,0.98,17.744311545,2.70082,1.0,1.02582,4.72433,1.0,1.0,0.75,0.97,1.46,0.96,1.0,1.46,0,0,1,199.9755,,34.3248901,-5.2560287
4934,4934,2655.216,1461.356,34.3181763,-5.255796,0,169.0,4.53211,0.05365,1.090461,2.260229,5.0384,0.05425,1.771907,8.92757,0.09613,9.39383,2.81,3.065,2.675,8.59,10.24361,0.20723,1.45,1.762364874,0.07562,1.0,1.828732248,0.01316,1.0,1.81546698,0.01612,1.0,2.21693256,0.0207,1.0,2.597472213,0.02094,1.0,3.88927,0.05818,1.0,5.684743734,0.20626,0.61,6.475918932,0.17434,0.68,7.5115,0.21841,0.61,8.71647,0.35474,0.63,10.76715,0.3798,0.57,11.33042265,0.59556,0.71,7.58524,0.16376,1.0,9.65522,0.33378,1.0,10.58635,0.19979,1.05,10.03909,0.25405,1.1,6.89565,0.10734,0.98,7.39409,0.20481,0.88,9.08656,0.1005,0.97,1.992862128,0.08085,0.99,2.97102,0.08372,0.99,5.440364104,0.07653,0.96,13.517223342,0.12262,1.17,13.96684,0.14966,1.01,7.833398127,2.42482,1.0,8.33646,4.28185,1.0,1.0,0.57,0.99,1.45,0.96,1.0,1.45,0,0,1,92.8741,,34.3181763,-5.255796
4353,4353,2559.412,1460.241,34.3221855,-5.2558427,2,2800.0,1396.076,0.05539,1.040424,2.064786,1700.954,0.05602,1.771907,3013.933,0.09926,2770.598,2.434,4.245,4.132,12.564,2882.598,0.31323,1.43,35.03441685,0.06902,1.0,135.13572,0.01202,1.0,245.556259,0.01473,1.0,271.1250912,0.0189,1.0,323.2318551,0.01913,1.0,885.79107,0.05313,1.0,3007.14233,0.15941,0.85,2987.590977,0.13747,0.91,3375.87707,0.16819,0.86,3886.5,0.2705,0.9,4045.73011,0.27959,0.87,3126.00936,0.4805,0.91,3505.96264,0.14975,1.0,4076.55289,0.30512,1.0,3100.49589,0.18347,1.04,2858.20626,0.31483,0.6,3372.3,0.0982,0.98,3446.35,0.18125,0.94,3671.82,0.09192,0.97,,,0.0,,,0.0,2654.167648,0.21662,0.1,1457.4354485,0.12383,1.18,1010.33732,0.1594,0.98,705.05969862,2.32022,1.0,397.91958,4.21819,1.0,1.0,0.0,0.0,1.43,0.1,1.0,1.36,1,0,0,30365.49,,34.3221855,-5.2558427
4992,4992,2559.004,1486.235,34.3222008,-5.2547598,3,257.0,2.68771,0.05292,1.035821,4.26619,2.33881,0.05352,1.771907,4.14415,0.09483,11.06973,5.891,4.903,3.96,13.219,11.46626,0.32348,1.5,0.8049230397,0.14263,1.0,1.378641852,0.02483,1.0,2.80861636,0.03043,1.0,3.9780148,0.03906,1.0,4.665366426,0.03952,1.0,7.60964,0.10977,1.0,6.571979638,0.32959,0.85,7.000100037,0.2826,0.92,7.76729,0.34751,0.86,11.3614,0.56229,0.89,12.52947,0.58432,0.85,10.76825655,1.00368,0.89,9.02868,0.30932,1.0,13.81339,0.63023,1.0,13.20955,0.37717,1.05,11.23267,0.46942,1.15,7.57663,0.20504,0.96,8.32298,0.37478,0.94,10.8909,0.19298,0.94,2.943970308,0.15337,0.98,4.69407,0.15806,0.99,6.17167794,0.14214,0.99,6.5157565447,0.21077,1.16,10.4946,0.26895,1.0,20.601467619,3.98255,1.0,4.36959,7.10341,1.0,1.0,0.85,0.98,1.5,0.99,1.0,1.49,0,1,0,43.70241,,34.3222008,-5.2547598
5332,5332,2491.709,1563.977,34.3250198,-5.2515206,3,299.0,24.5266,0.0524,1.08827,2.046825,30.11412,0.05299,1.771907,53.35943,0.09389,46.12978,2.265,2.921,2.878,8.698,50.20165,0.20503,1.52,41.73010791,0.06843,1.0,63.17040708,0.0119,1.0,80.74707925,0.0146,1.0,89.46778112,0.01873,1.0,84.14670789,0.01896,1.0,93.89842,0.05264,1.0,93.42380362,0.14383,1.03,89.44925409,0.127,1.05,88.87453,0.15169,1.04,84.7147,0.24373,1.09,77.84777,0.24905,1.07,55.4668425,0.44084,1.06,89.49507,0.14837,1.0,82.3249,0.30218,1.0,51.72128,0.18176,1.04,50.23694,0.22601,1.14,86.822,0.0965,1.0,85.8378,0.17937,0.95,79.8279,0.09033,0.99,,,0.0,,,0.0,88.55323104,0.07619,0.79,21.844721744,0.11924,1.12,14.24829,0.14381,0.98,3.2877587439,2.49533,1.0,6.91188,4.16118,1.0,1.0,0.0,0.0,1.52,0.79,1.0,1.52,1,0,0,568.3427,,34.3250198,-5.2515206
5100,5100,2643.644,1497.829,34.3186607,-5.2542763,0,233.0,7.62838,0.05275,1.076818,2.391645,8.14373,0.05334,1.771907,14.42994,0.09451,16.94286,3.101,3.368,2.864,9.317,18.24438,0.22166,1.5,2.309582022,0.08003,1.0,2.123444556,0.01392,1.0,2.843930285,0.01705,1.0,3.572930688,0.02191,1.0,6.169554279,0.02216,1.0,8.80948,0.06156,1.0,9.91821151,0.22023,0.6,11.01771279,0.18189,0.7,13.90419,0.22743,0.63,14.4917,0.36146,0.68,15.67509,0.38504,0.62,18.39121185,0.63,0.71,13.09534,0.17323,1.0,15.16068,0.35306,1.0,18.71365,0.21236,1.04,18.00465,0.26381,1.14,12.0784,0.1125,1.0,13.5047,0.20773,0.96,13.6894,0.10531,0.99,3.100457178,0.08552,0.99,6.89792,0.08814,1.0,9.908019,0.07927,1.0,23.103645482,0.11994,1.2,17.72583,0.15583,1.02,15.320735955,2.50993,1.0,1.43108,4.2368,1.0,1.0,0.6,0.99,1.5,1.0,1.0,1.5,0,0,1,152.6818,,34.3186607,-5.2542763
5033,5033,2354.279,1530.132,34.3307686,-5.2529316,0,821.0,34.83984,0.05275,1.030446,2.862966,36.20589,0.05334,1.771907,64.15348,0.09451,96.79813,3.933,5.199,4.252,14.105,99.74527,0.34767,1.5,2.0584008,0.09565,1.0,2.207078676,0.01664,1.0,2.581656275,0.02044,1.0,3.5582412,0.02617,1.0,6.686108583,0.02651,1.0,12.27434,0.07358,1.0,28.48908122,0.18995,1.15,37.38398643,0.16946,1.15,47.94681,0.20377,1.13,66.0324,0.33228,1.14,76.41916,0.33579,1.14,104.3725281,0.58185,1.19,45.32972,0.20788,1.0,72.18894,0.42296,1.0,105.67874,0.25329,1.05,96.61565,0.31687,1.14,45.1971,0.1345,1.01,54.2145,0.24844,0.97,64.3135,0.1265,0.99,3.124946664,0.10189,1.0,8.08163,0.10832,0.95,24.35346644,0.0956,0.98,158.78586666,0.1402,1.09,161.93299,0.1703,0.97,111.124910847,3.1568,1.0,80.49974,4.93962,1.0,1.0,0.95,0.95,1.5,0.98,1.0,1.5,0,0,1,678.802,,34.3307686,-5.2529316
5766,5766,2158.044,1660.29,34.3389816,-5.247509,2,202.0,5.23806,0.0524,1.07593,2.422103,5.60367,0.05299,1.771907,9.92918,0.09389,11.79177,3.127,3.524,2.769,9.371,12.68713,0.22081,1.53,0.9506521839,0.08101,1.0,0.8769871584,0.01404,1.0,1.17844865,0.0173,1.0,1.560574352,0.02211,1.0,2.418720024,0.02244,1.0,4.22619,0.06216,1.0,5.70328293,0.15695,1.21,5.842783737,0.13784,1.25,6.96867,0.16735,1.2,9.26453,0.27717,1.17,10.57564,0.28011,1.16,12.5697192,0.46106,1.35,6.73092,0.1759,1.0,9.21114,0.3572,1.0,13.39177,0.21541,1.04,12.99726,0.2558,1.25,6.72513,0.11393,1.01,7.90581,0.20888,0.99,9.17268,0.10829,0.97,1.357091538,0.08753,0.97,2.86078,0.09113,0.96,5.160732908,0.07562,1.11,17.196982285,0.11937,1.08,14.66793,0.15172,1.05,6.7519879701,2.68965,1.0,9.26425,3.85821,1.0,1.0,0.96,0.96,1.53,1.0,1.0,1.52,0,0,1,105.7578,,34.3389816,-5.247509
5535,5535,2276.055,1648.699,34.3340416,-5.2479916,0,496.0,18.87628,0.0524,1.040117,2.715833,20.3758,0.05281,1.771907,36.10402,0.09358,49.28755,3.575,5.061,3.488,12.605,51.26484,0.30488,1.52,7.996477476,0.09081,1.0,8.774943372,0.01576,1.0,11.9740384,0.01939,1.0,20.58112176,0.02482,1.0,24.71432649,0.02516,1.0,28.43718,0.06975,1.0,38.06828586,0.17832,1.18,34.38153621,0.15904,1.18,37.9509,0.18999,1.17,46.4466,0.31393,1.15,48.48047,0.31767,1.14,54.5437245,0.53135,1.28,37.76522,0.19707,1.0,48.25805,0.40067,1.0,53.50045,0.24135,1.04,48.87743,0.29516,1.18,36.9047,0.12767,1.01,39.8168,0.24275,0.92,44.4552,0.12071,0.98,15.5452029,0.08541,1.28,26.10397,0.08953,1.25,34.82643048,0.0909,0.97,40.552616335,0.13773,1.1,30.22302,0.16225,1.07,25.776995877,2.93723,1.0,24.85001,4.3935,1.0,1.0,0.92,1.25,1.52,0.97,1.0,1.52,0,0,1,385.8145,,34.3340416,-5.2479916
5837,5837,2199.905,1692.601,34.3372307,-5.2461624,2,384.0,19.68201,0.05223,1.064562,2.498661,24.00476,0.05281,1.771907,42.53421,0.09358,46.19614,2.876,3.622,3.157,10.145,49.17867,0.24012,1.53,0.07471418859,0.08359,1.0,0.3239204328,0.01449,1.0,0.9695729275,0.01784,1.0,2.10321584,0.02282,1.0,5.372137302,0.02315,1.0,10.01368,0.06413,1.0,15.24451012,0.16278,1.2,18.02301921,0.14344,1.23,23.70982,0.17262,1.2,34.9929,0.28617,1.17,40.2602,0.28796,1.17,54.580947,0.47738,1.34,22.27803,0.18134,1.0,37.68563,0.36841,1.0,55.94408,0.22213,1.04,51.39586,0.26502,1.24,21.539,0.11692,1.02,26.7948,0.22,0.95,32.8488,0.11225,0.96,1.547712402,0.0844,1.11,6.38731,0.09073,1.03,13.67907108,0.08026,1.05,59.128214848,0.1185,1.12,40.03697,0.14668,1.09,28.83876888,2.58374,1.0,16.81888,3.77828,1.0,1.0,0.95,1.03,1.53,1.0,1.0,1.53,0,0,1,454.5287,,34.3372307,-5.2461624
5950,5950,2248.884,1697.25,34.3351822,-5.2459683,3,147.0,4.34512,0.0524,1.086643,2.398833,4.29715,0.05299,1.771907,7.61415,0.09389,9.59212,3.279,3.111,2.752,8.778,10.42321,0.20696,1.52,2.731669395,0.08024,1.0,2.677993632,0.01391,1.0,3.448637175,0.01712,1.0,5.402677744,0.02192,1.0,6.424830489,0.02222,1.0,7.13035,0.06159,1.0,8.613740356,0.15768,1.18,8.077225716,0.13886,1.21,8.48363,0.16781,1.17,9.94068,0.27733,1.15,9.65071,0.27795,1.16,10.8879003,0.46721,1.29,8.35111,0.17402,1.0,10.50394,0.35371,1.0,10.63977,0.21318,1.04,10.44759,0.26307,1.16,8.22924,0.11277,1.01,9.00152,0.21457,0.92,9.42062,0.10829,0.95,4.29044028,0.07016,1.48,6.65198,0.07418,1.42,8.242241544,0.07825,1.02,8.7112038237,0.1279,1.12,6.37554,0.15847,1.07,9.6166944099,2.81164,1.0,-13.74222,4.25182,1.0,1.0,0.92,1.42,1.52,1.0,1.0,1.52,0,0,1,81.09995,,34.3351822,-5.2459683
5784,5784,2379.955,1684.653,34.3296967,-5.2464929,0,425.0,34.73432,0.05189,1.065804,2.295208,39.39534,0.0523,1.771907,69.80487,0.09267,74.80034,2.856,3.687,3.045,10.052,79.72248,0.23549,1.56,0.2700921393,0.07678,1.0,0.3026144448,0.01333,1.0,0.9769156595,0.01637,1.0,3.329845024,0.021,1.0,7.805920878,0.02126,1.0,18.25905,0.05898,1.0,27.19226756,0.15363,1.14,32.42621592,0.13813,1.12,39.52682,0.16401,1.12,55.4912,0.26828,1.13,62.04931,0.27052,1.13,84.06850515,0.46775,1.18,37.79532,0.16633,1.0,58.12611,0.33849,1.0,83.24437,0.2038,1.04,77.31561,0.25153,1.16,36.056,0.10779,1.01,43.2438,0.20073,0.96,51.3139,0.1019,0.98,1.935793536,0.0671,1.48,10.37946,0.06999,1.46,23.72486012,0.07734,0.96,107.34814907,0.12559,1.13,78.94001,0.15316,1.02,49.922375847,2.68787,1.0,32.84235,4.20147,1.0,1.0,0.96,1.46,1.56,0.96,1.0,1.55,0,0,1,753.226,0.999,34.3296967,-5.2464929
5994,5994,2333.36,1713.928,34.331646,-5.2452731,0,243.0,6.65757,0.05172,1.06918,2.473872,7.1363,0.0523,1.771907,12.64486,0.09267,15.40431,3.221,3.501,3.054,9.81,16.46998,0.22946,1.56,0.2517982302,0.08277,1.0,0.2410599564,0.01436,1.0,0.328196186,0.01765,1.0,0.3286439088,0.02262,1.0,0.5036688867,0.02292,1.0,0.71199,0.06355,1.0,1.227307176,0.16492,1.15,2.843835246,0.14763,1.14,4.27858,0.17526,1.14,7.07476,0.28648,1.15,9.65821,0.28858,1.15,17.78437875,0.49762,1.21,3.79158,0.1793,1.0,8.18839,0.36475,1.0,17.53475,0.2197,1.04,15.8545,0.26675,1.2,3.80093,0.11798,0.98,5.11343,0.21996,0.93,6.88047,0.11217,0.94,0.1656239382,0.07748,1.29,0.49091,0.08088,1.27,1.454894584,0.08003,1.04,45.84336756,0.12957,1.13,62.01042,0.1533,1.07,70.085066646,2.77935,1.0,50.47913,4.15465,1.0,1.0,0.93,1.27,1.56,1.0,1.0,1.56,0,0,1,136.4437,,34.331646,-5.2452731
6071,6071,2297.604,1731.081,34.3331413,-5.2445583,2,247.0,13.49859,0.05172,1.088172,2.110902,16.18804,0.0523,1.771907,28.68371,0.09267,26.18539,2.448,3.077,2.735,8.703,28.4942,0.20249,1.56,0.4229616813,0.07063,1.0,0.6715887012,0.01225,1.0,0.925776181,0.01506,1.0,1.40895896,0.0193,1.0,2.329662657,0.01955,1.0,4.22066,0.05421,1.0,10.37471596,0.14074,1.15,12.15520992,0.12437,1.17,14.99773,0.14827,1.16,20.2,0.2454,1.14,23.36342,0.24598,1.15,29.49649155,0.41762,1.25,14.31612,0.15302,1.0,21.36004,0.31118,1.0,29.83683,0.1875,1.04,27.89752,0.22867,1.19,13.9712,0.09918,1.01,16.2123,0.18577,0.95,19.6577,0.09473,0.96,1.100724126,0.06152,1.49,2.8681,0.06458,1.45,9.097636292,0.0696,1.0,46.446686343,0.12438,1.11,50.56175,0.14573,1.08,42.268296108,2.53562,1.0,18.87479,3.83065,1.0,1.0,0.95,1.45,1.56,1.0,1.0,1.56,0,0,1,309.5101,,34.3331413,-5.2445583
6097,6097,2260.268,1756.514,34.3347054,-5.2434988,3,562.0,28.14288,0.05172,1.045044,2.55583,30.69653,0.0523,1.771907,54.3914,0.09267,68.82812,3.344,4.467,3.573,11.985,71.9284,0.28475,1.56,1.505679222,0.08554,1.0,1.629588996,0.01482,1.0,2.711607245,0.01823,1.0,5.104716128,0.02337,1.0,10.66746618,0.02368,1.0,20.01357,0.06562,1.0,26.77446394,0.16757,1.19,30.40045029,0.14876,1.2,39.37614,0.17801,1.18,49.9293,0.29445,1.16,56.97229,0.29624,1.16,74.71140675,0.49947,1.28,36.93725,0.18529,1.0,53.51145,0.37667,1.0,75.66033,0.22817,1.03,70.08623,0.27941,1.17,35.3573,0.1207,1.0,41.6285,0.22989,0.91,47.7668,0.11531,0.95,3.698994504,0.08372,1.18,13.07786,0.08936,1.11,23.82572224,0.08381,1.01,103.909626129,0.13147,1.13,109.56111,0.15565,1.1,168.15287301,2.71804,1.0,271.37873,4.05934,1.0,1.0,0.91,1.11,1.56,1.0,1.0,1.56,0,0,1,586.9077,,34.3347054,-5.2434988
6116,6116,2310.258,1759.46,34.3326111,-5.2433758,2,323.0,6.11474,0.05156,1.045483,3.230529,5.35093,0.05214,1.771907,9.48136,0.09238,18.89445,4.458,4.41,3.588,11.933,19.75383,0.2825,1.57,2.644571391,0.10812,1.0,2.481906888,0.01874,1.0,3.061028115,0.02304,1.0,3.999215696,0.02955,1.0,7.054184907,0.02993,1.0,9.6352,0.08297,1.0,11.03640198,0.21464,1.16,12.31088796,0.18965,1.18,15.2435,0.22788,1.15,16.3434,0.37744,1.13,17.42955,0.37659,1.15,19.37601285,0.64679,1.22,13.98245,0.2341,1.0,17.87173,0.47612,1.0,20.92461,0.28829,1.03,19.49838,0.35018,1.19,13.5842,0.15101,1.02,14.8495,0.28428,0.95,15.6168,0.14568,0.95,3.28044597,0.09415,1.49,7.97747,0.09848,1.46,10.58896036,0.10655,1.0,22.937157492,0.14788,1.09,16.26448,0.17234,1.09,15.101347545,2.97874,1.0,24.36748,4.46531,1.0,1.0,0.95,1.46,1.57,1.0,1.0,1.57,0,0,1,102.6355,,34.3326111,-5.2433758
6213,6213,2289.366,1759.477,34.3334885,-5.2433753,3,185.0,5.59443,0.05156,1.079511,2.314808,6.12165,0.05214,1.771907,10.847,0.09238,11.99621,2.955,3.405,2.739,9.162,12.95004,0.21288,1.57,0.7665661233,0.07748,1.0,0.8866851336,0.01343,1.0,1.31384897,0.01651,1.0,2.699087312,0.02117,1.0,4.069846158,0.02144,1.0,5.22932,0.05944,1.0,7.067546608,0.15311,1.17,7.459678863,0.13531,1.19,8.11338,0.1619,1.17,10.3661,0.26798,1.15,11.57096,0.27086,1.14,13.6476828,0.45419,1.27,7.72995,0.16777,1.0,10.66565,0.34115,1.0,13.27078,0.2066,1.03,12.79091,0.25199,1.18,7.88458,0.10875,1.01,8.73077,0.20267,0.96,10.0777,0.10496,0.94,1.90878261,0.07337,1.26,4.59374,0.07719,1.22,6.03424964,0.07594,1.01,11.768891467,0.12722,1.11,8.13672,0.14959,1.08,7.8571646448,2.60817,1.0,12.72523,3.92858,1.0,1.0,0.94,1.22,1.57,1.0,1.0,1.57,0,0,1,117.4185,,34.3334885,-5.2433753
4924,4924,2812.151,1450.754,34.3116074,-5.256237,3,128.0,2.2341,0.05402,1.09165,2.442141,2.24621,0.05463,1.771907,3.98007,0.0968,4.99792,3.249,3.012,2.687,8.535,5.45597,0.20729,1.43,0.5703421545,0.08186,1.0,0.9202373064,0.01422,1.0,1.524696075,0.0174,1.0,2.153702544,0.02238,1.0,2.483152014,0.02265,1.0,2.59339,0.0629,1.0,2.663991526,0.22903,0.58,2.902111821,0.2082,0.56,3.10503,0.24376,0.57,3.56405,0.45039,0.46,4.13105,0.433,0.52,5.19419781,0.63912,0.72,2.74381,0.17667,1.0,4.06204,0.36013,1.0,5.21068,0.21683,1.04,5.78383,0.27369,1.1,3.00927,0.11396,1.01,,,0.0,3.72191,0.10833,0.97,1.621716666,0.08779,0.98,2.45606,0.09038,0.99,2.677034936,0.08219,0.97,4.931361785,0.11965,1.16,5.4312,0.13954,1.02,3.1151127201,2.47754,1.0,19.62446,4.19343,1.0,1.0,0.0,0.98,1.43,0.97,1.0,1.43,0,0,1,41.11842,1.491,34.3116074,-5.256237
5167,5167,2820.824,1512.297,34.311245,-5.2536721,0,313.0,5.51511,0.05275,1.047681,2.9649,5.67389,0.05334,1.771907,10.05361,0.09451,15.60755,4.025,5.158,2.941,11.684,16.35173,0.28244,1.5,0.5066981427,0.09943,1.0,0.8437775832,0.01726,1.0,1.13846538,0.02112,1.0,1.461381488,0.02717,1.0,1.549045071,0.0275,1.0,2.19531,0.07636,1.0,2.266463214,0.27619,0.59,2.837211741,0.25084,0.57,5.69683,0.29336,0.58,7.42606,0.55376,0.45,9.19723,0.52578,0.52,14.83571865,0.78108,0.71,4.88552,0.21432,1.0,9.09275,0.43684,1.0,16.78003,0.26308,1.04,16.43899,0.32292,1.16,4.73626,0.13843,1.01,6.65293,0.18816,1.79,8.33072,0.13087,0.98,1.39398861,0.08695,1.47,1.83058,0.08914,1.5,2.424420728,0.09716,1.02,20.859385297,0.13641,1.09,25.05767,0.1561,1.02,35.206105917,2.85052,1.0,18.49054,4.78671,1.0,1.0,0.45,1.47,1.5,1.0,1.0,1.5,0,0,1,106.3763,,34.311245,-5.2536721
5938,5938,3017.777,1694.585,34.3030052,-5.2460752,0,230.0,4.68851,0.05139,1.063977,2.659958,4.70041,0.05197,1.771907,8.32869,0.09209,11.72133,3.574,3.816,3.022,10.188,12.47123,0.23661,1.59,2.343888702,0.08953,1.0,2.295504684,0.01546,1.0,2.89176703,0.01893,1.0,4.7194768,0.02438,1.0,6.586832322,0.02471,1.0,7.85133,0.06855,1.0,7.770537626,0.17907,1.15,8.853356736,0.15838,1.17,9.58427,0.18828,1.13,10.5386,0.32103,1.1,10.94791,0.32162,1.14,11.89726815,0.52986,1.24,9.99162,0.19158,1.0,11.57494,0.39016,1.0,12.70841,0.23674,1.03,12.58086,0.28601,1.18,9.51244,0.124,1.01,9.85265,0.16322,1.91,10.4013,0.11695,0.98,3.621922488,0.08403,1.26,6.92429,0.08815,1.23,7.894350224,0.08599,1.04,10.1344026445,0.13378,0.97,7.31292,0.15939,1.0,4.3506647931,3.43019,1.0,-10.80523,4.7787,1.0,1.0,0.98,1.23,1.59,1.0,1.0,1.58,0,0,1,90.44461,0.706,34.3030052,-5.2460752
5714,5714,2839.82,1656.532,34.3104515,-5.2476616,2,267.0,7.24783,0.05107,1.056423,2.361721,8.21462,0.05164,1.771907,14.55554,0.09151,16.20312,2.968,4.353,2.986,10.816,17.11736,0.2515,1.6,2.537567832,0.07928,1.0,2.870587224,0.01374,1.0,4.19952555,0.01681,1.0,6.72398632,0.02165,1.0,8.085116361,0.02191,1.0,9.53206,0.06083,1.0,10.52548902,0.21388,0.63,10.90557531,0.20045,0.57,12.36961,0.23569,0.57,13.4086,0.4287,0.48,15.19331,0.40751,0.55,16.68046575,0.62152,0.71,12.6523,0.17044,1.0,15.4152,0.34736,1.0,17.69395,0.21031,1.03,16.96042,0.2537,1.19,12.3219,0.11316,0.96,13.5932,0.14653,1.88,14.5021,0.10472,0.97,5.354235816,0.06778,1.53,8.64562,0.06981,1.55,11.41401836,0.07727,1.02,12.399122862,0.12696,0.98,9.90191,0.14782,0.99,3.700731948,2.93504,1.0,2.31842,4.44444,1.0,1.0,0.48,1.53,1.6,1.0,1.0,1.6,0,0,1,159.0617,,34.3104515,-5.2476616
6096,6096,2737.453,1761.92,34.3147354,-5.2432709,0,559.0,27.98342,0.05275,1.046587,2.558198,29.64524,0.05334,1.771907,52.52861,0.09451,68.40054,3.433,4.173,3.712,11.807,71.58713,0.28568,1.5,0.6345596511,0.08583,1.0,0.7824537324,0.01487,1.0,1.125803655,0.01821,1.0,1.40486992,0.02345,1.0,2.576916741,0.02372,1.0,5.44412,0.06586,1.0,11.57263324,0.26574,0.48,20.22325515,0.22308,0.54,30.70152,0.27849,0.48,45.9592,0.46868,0.47,52.18886,0.48016,0.46,69.8572737,0.74394,0.58,28.73164,0.18466,1.0,50.90148,0.37636,1.0,74.4903,0.22773,1.03,70.33786,0.27484,1.2,27.6116,0.12021,1.0,36.2955,0.15863,1.89,43.7083,0.11292,0.98,1.319858274,0.07223,1.58,3.29864,0.07585,1.54,9.4349532,0.08335,1.03,124.21064752,0.13216,1.0,147.21087,0.15123,1.0,154.84062171,3.21903,1.0,84.57713,4.56292,1.0,1.0,0.46,1.54,1.5,1.0,1.0,1.5,0,0,1,555.8004,,34.3147354,-5.2432709
5954,5954,2563.432,1702.846,34.3220177,-5.2457337,2,254.0,6.45291,0.05223,1.06239,2.528924,6.8666,0.05281,1.771907,12.16697,0.09358,15.36058,3.314,3.571,3.308,10.311,16.31892,0.24512,1.52,-0.04722890547,0.08468,1.0,0.04124091384,0.0147,1.0,0.0804266361,0.01802,1.0,0.1503897152,0.02316,1.0,0.1947807498,0.02343,1.0,0.39405,0.06505,1.0,1.296338296,0.20261,0.8,1.798338087,0.17405,0.86,3.44219,0.20965,0.83,9.40003,0.33654,0.88,10.73934,0.3483,0.84,15.58974015,0.62233,0.81,3.01452,0.18293,1.0,9.59508,0.37269,1.0,17.26165,0.22537,1.03,16.39877,0.27552,1.17,3.0243,0.12158,0.96,5.29306,0.21953,0.97,8.19327,0.11317,0.96,0.06883068936,0.08986,1.0,0.26358,0.09409,0.98,0.9134915244,0.08321,1.01,33.819586204,0.12601,1.05,41.87288,0.15645,1.01,47.395892646,3.0556,1.0,44.92814,4.70728,1.0,1.0,0.8,0.98,1.52,1.0,1.0,1.53,0,0,1,130.0186,,34.3220177,-5.2457337
6162,6162,2505.863,1746.165,34.3244286,-5.2439289,1,209.0,4.17546,0.0524,1.068483,2.604645,4.12305,0.05299,1.771907,7.30567,0.09389,10.17853,3.489,3.579,3.017,9.858,10.87559,0.23445,1.51,0.7463008602,0.08721,1.0,1.664531712,0.01513,1.0,2.30043776,0.01856,1.0,2.458724224,0.02385,1.0,2.536492287,0.02413,1.0,3.05355,0.06698,1.0,3.717790842,0.1858,1.01,3.931209387,0.16384,1.03,6.84933,0.19583,1.01,8.1112,0.31407,1.07,9.63277,0.32472,1.02,10.74166905,0.57083,1.02,5.83096,0.18844,1.0,8.40319,0.38381,1.0,11.01686,0.23214,1.03,10.77858,0.28304,1.18,5.56461,0.12463,0.97,6.76128,0.22515,0.98,8.24565,0.11721,0.95,2.223563382,0.09257,1.0,2.92474,0.09789,0.96,3.328039872,0.0861,1.0,11.671504832,0.12742,1.04,12.28732,0.16321,1.0,4.8625430856,2.99074,1.0,10.27576,4.68621,1.0,1.0,0.95,0.96,1.51,1.0,1.0,1.52,0,0,1,77.81424,,34.3244286,-5.2439289
